date,close,high,low,open,volume,engulfing,star,signal,target_amount,target_category
2008-12-26,2.5789506435394287,2.627338004245082,2.561819961335655,2.6038957963187834,308324800,0,0,0,0.0,0
2008-12-29,2.602992057800293,2.6333472706871865,2.5567085690646354,2.6002873205951387,686000000,0,0,0,0.0,0
2008-12-30,2.593376398086548,2.646271782876872,2.5461908385734855,2.6273376098185866,967601600,0,0,0,0.0,0
2008-12-31,2.565124273300171,2.6369536098404325,2.5648239252211886,2.5837580928295645,607541200,0,0,0,0.0,0
2009-01-02,2.727417469024658,2.7361339858284435,2.5594153101041686,2.5810540204349737,746015200,0,0,0,0.0,0
2009-01-05,2.842525005340576,2.8906118044352676,2.7863233896142634,2.8001488333977873,1181608400,0,0,0,0.0,0
2009-01-06,2.7956409454345703,2.9203654787903606,2.7767067735932365,2.8836997314923933,1289310400,1,0,1,0.0,0
2009-01-07,2.7352309226989746,2.7800114752355407,2.712690171447258,2.759274818718536,753048800,0,0,0,0.0,0
2009-01-08,2.7860219478607178,2.799546837571058,2.706077813682429,2.7177994115158275,673500800,2,0,0,0.0,0
2009-01-09,2.7223079204559326,2.8064597567164404,2.709084378619268,2.8013508297212075,546845600,0,0,0,0.0,0
2009-01-12,2.6646039485931396,2.7346299838346817,2.631243647727049,2.718700904135614,617716400,0,0,0,0.0,0
2009-01-13,2.6360526084899902,2.6970625982901577,2.595179384274289,2.6519816917135235,798397600,0,0,0,0.0,0
2009-01-14,2.5645227432250977,2.6222264766711207,2.5461894769352265,2.5918720673909577,1021664000,0,0,0,0.0,0
2009-01-15,2.505918264389038,2.528158672746946,2.405838132161994,2.421466066309837,1831634000,0,0,0,0.0,0
2009-01-16,2.474360704421997,2.5359715837655687,2.4163566101650122,2.5335673947633675,1047625600,0,0,0,0.0,0
2009-01-20,2.350238084793091,2.464443841266592,2.350238084793091,2.4623399992734623,919914800,0,0,0,0.0,0
2009-01-21,2.4893882274627686,2.4908911719135602,2.383597670948698,2.386001860423246,1089270000,0,0,0,0.0,0
2009-01-22,2.6555871963500977,2.7048765789426445,2.579249836457,2.645970240300256,1409528400,0,0,0,0.0,0
2009-01-23,2.6555871963500977,2.7009692453922582,2.59968694646691,2.60930370188345,763770000,0,0,0,0.0,0
2009-01-26,2.6940577030181885,2.7340298857455547,2.653784369629407,2.6706148996321706,692238400,0,0,0,0.0,0
2009-01-27,2.726816177368164,2.751460973929533,2.697062654020113,2.71058674570255,618038400,0,0,0,0.0,0
2009-01-28,2.8311047554016113,2.8551478540091004,2.749958194117888,2.7685918162353813,861406000,0,0,0,0.0,0
2009-01-29,2.795039415359497,2.8353119395219664,2.7830174669030603,2.797743952495558,592729200,0,0,0,0.0,0
2009-01-30,2.708784580230713,2.8136728951119743,2.705177794210008,2.7830181231197866,651478800,0,0,0,0.0,0
2009-02-02,2.750258207321167,2.7649846937098657,2.671816995735108,2.677827970288315,558247200,0,0,0,0.0,0
2009-02-03,2.794438362121582,2.80646031335754,2.713292598879247,2.762580993879754,599309200,0,0,0,0.0,0
2009-02-04,2.811568260192871,2.8927150040742955,2.798044371340344,2.8016511563431905,808421600,0,0,0,0.0,0
2009-02-05,2.8990261554718018,2.9227686986407027,2.783618070671721,2.788126100235023,749246400,0,0,0,0.0,0
2009-02-06,2.9970040321350098,3.005419196817471,2.915256574767276,2.91585727102313,687209600,0,0,0,0.0,0
2009-02-09,3.080854654312134,3.0955811429504494,2.9903914798005133,3.005419319745842,715010800,0,0,0,0.0,0
2009-02-10,2.9402012825012207,3.0808542793821365,2.9170596316525086,3.0453909328499167,849060800,0,0,0,0.0,0
2009-02-11,2.909846544265747,2.954627109719971,2.878289724170257,2.8963226513868094,674973600,0,0,0,0.0,0
2009-02-12,2.9834792613983154,2.9979054019066855,2.8800928908162358,2.8800928908162358,817188400,0,0,0,0.0,0
2009-02-13,2.9801743030548096,3.0036165092563905,2.948917827485976,2.975064571817129,608977600,0,0,0,0.0,0
2009-02-17,2.841021776199341,2.9164579033710294,2.833508659748908,2.9113489761594016,678238400,0,0,0,0.0,0
2009-02-18,2.836214065551758,2.880694084859827,2.786625117829086,2.8566511836438373,684779200,0,0,0,0.0,0
2009-02-19,2.7241122722625732,2.832607385353239,2.7081831850122984,2.8061600927084047,922804400,0,0,0,0.0,0
2009-02-20,2.7409417629241943,2.7770066066065358,2.6748220468677055,2.686843995817364,750316000,0,0,0,0.0,0
2009-02-23,2.6132113933563232,2.7649849007918665,2.599987850248886,2.754466095802613,786982000,1,0,0,0.0,0
2009-02-24,2.712390184402466,2.731624903934432,2.6147144448302972,2.628238537241805,807105600,0,0,0,0.0,0
2009-02-25,2.7397401332855225,2.7926355235244453,2.6823369118668627,2.700670189849362,833053200,0,0,0,0.0,0
2009-02-26,2.680532693862915,2.7926345598138647,2.6736204744303667,2.7649846789170285,629868400,1,0,0,0.0,0
2009-02-27,2.6841390132904053,2.7439465987971627,2.634849829622589,2.6426640957276337,706658400,0,0,0,0.0,0
2009-03-02,2.642965078353882,2.7409421711873394,2.6348504622375173,2.6483751568203857,770929600,0,0,0,0.0,0
2009-03-03,2.6558876037597656,2.7271162394838706,2.6411611190866937,2.672717929281364,724340400,0,0,0,0.0,0
2009-03-04,2.7400403022766113,2.7881271052065877,2.688347515789483,2.71028677478768,741403600,0,0,0,0.0,0
2009-03-05,2.670013666152954,2.761077521764789,2.6582930684708868,2.7187013555553183,706899200,0,0,0,0.0,0
2009-03-06,2.56362247467041,2.656790380984023,2.474361100239487,2.654986887835572,1011147200,0,0,0,0.0,0
2009-03-09,2.4978036880493164,2.632746888704433,2.4815750560656142,2.529962208918031,698297600,0,1,1,-0.1821275115962111,2
2009-03-10,2.6637017726898193,2.6799311996455275,2.535370304139133,2.5506976838511073,844258800,0,0,0,0.0,0
2009-03-11,2.7854220867156982,2.8271975615289553,2.692254379370116,2.6991665995348773,846372800,0,0,0,0.0,0
2009-03-12,2.8957204818725586,2.902633504116837,2.7649847902744202,2.7920337754418547,768457200,0,0,0,0.0,0
2009-03-13,2.8830976486206055,2.9212673385401744,2.855447967117732,2.8942183532496744,601168400,0,0,0,0.0,0
2009-03-16,2.867769956588745,2.926976647478351,2.8305025187931125,2.9011302611904863,797244000,0,0,0,0.0,0
2009-03-17,2.995201349258423,2.99610259445901,2.8572520479845123,2.8623617792330767,786646000,2,0,2,0.0,0
2009-03-18,3.051100730895996,3.1100068784108648,2.9970037643986696,3.002713387819496,796037200,0,0,0,0.0,0
2009-03-19,3.054107427597046,3.1015925351343983,3.012932841985754,3.0610196490511723,500180800,0,0,0,0.0,0
2009-03-20,3.0532045364379883,3.098887144007229,3.022549767669194,3.0682315727050553,695587200,0,0,0,0.0,0
2009-03-23,3.235633373260498,3.250660407471081,3.0580134998527617,3.086864972169116,666397200,0,0,0,0.0,0
2009-03-24,3.2007710933685303,3.289130434395367,3.1674115809415357,3.19656361079426,640612000,0,0,0,0.0,0
2009-03-25,3.200469732284546,3.256671136399254,3.121427629724062,3.2332291399093123,646618000,0,0,0,0.0,0
2009-03-26,3.302053928375244,3.305359362774891,3.233229668024236,3.2407425843537765,616252000,0,0,0,0.0,0
2009-03-27,3.211289644241333,3.26178063175511,3.1977655520394515,3.252764570287189,492872800,0,0,0,0.0,0
2009-03-30,3.140361785888672,3.155989515982754,3.0838598332666427,3.1409626826641017,502796000,0,0,0,0.0,0
2009-03-31,3.1592965126037598,3.229322567426299,3.155689726879113,3.1692138190714285,570080000,0,0,0,0.0,0
2009-04-01,3.266590118408203,3.2759065282989974,3.1223295189005458,3.1283404942494895,589372000,2,0,0,0.0,0
2009-04-02,3.387407064437866,3.4487178047133713,3.2993482883490395,3.3101678425525605,812366800,0,0,0,0.0,0
2009-04-03,3.4859848022460938,3.4901924843876873,3.4117512736526785,3.431887235654139,636241200,0,0,0,0.0,0
2009-04-06,3.559918165206909,3.56893422562621,3.404537685618861,3.4544279710811665,658064400,0,0,0,0.0,0
2009-04-07,3.4562315940856934,3.506422433072762,3.431887546471208,3.502214750550089,536580800,0,0,0,0.0,0
2009-04-08,3.4959030151367188,3.5100280030743756,3.443608739320712,3.4691545791285314,455630000,0,0,0,0.0,0
2009-04-09,3.593578577041626,3.6065017699857638,3.5451910384601595,3.559016680045276,530756800,0,0,0,0.0,0
2009-04-13,3.6131153106689453,3.635956622622929,3.5764495537728704,3.6068037846474037,389236400,0,0,0,0.0,0
2009-04-14,3.5557100772857666,3.6116113308255557,3.52385271883114,3.593578409511684,454622000,0,0,0,0.0,0
2009-04-15,3.535574436187744,3.553907105308467,3.4790724814474485,3.522349891432963,412882400,0,0,0,0.0,0
2009-04-16,3.6500802040100098,3.7011718738278265,3.570135861316423,3.582157808347994,593446000,0,0,0,0.0,0
2009-04-17,3.7092878818511963,3.7342330287033265,3.6140163285638573,3.641966561874431,497495600,0,0,0,0.0,0
2009-04-20,3.6215291023254395,3.6963641303680514,3.581256375394343,3.658495793255726,466466000,0,0,0,0.0,0
2009-04-21,3.6593964099884033,3.6708176609336185,3.564425436049897,3.5731409463801533,470685600,2,0,2,0.10789621726931387,2
2009-04-22,3.6518843173980713,3.767292627257717,3.6425669050864657,3.6855449741237982,938767200,0,0,0,0.0,0
2009-04-23,3.768794059753418,3.8228920237275053,3.71199155872059,3.8054606002306555,945156800,0,0,0,0.0,0
2009-04-24,3.7237143516540527,3.760981598200892,3.69576411737729,3.7459545603223408,540764000,0,0,0,0.0,0
2009-04-27,3.7486579418182373,3.756772756453654,3.686445566746532,3.6936591365779563,480690000,2,0,2,0.0637146458374076,2
2009-04-28,3.7237143516540527,3.7931395154383343,3.704479630814822,3.70718416859424,455856800,0,0,0,0.0,0
2009-04-29,3.7609803676605225,3.812372587655645,3.721609292515011,3.7522648570745845,458110800,0,0,0,0.0,0
2009-04-30,3.7817182540893555,3.816881250368168,3.754369123228063,3.7934388515823123,498489600,0,0,0,0.0,0
2009-05-01,3.824093818664551,3.8454323730667324,3.780815612517406,3.780815612517406,397516000,2,0,2,0.15057301325874928,2
2009-05-04,3.969257354736328,3.9746668319233,3.837319239093194,3.854149570793599,609358400,0,0,0,0.0,0
2009-05-05,3.988490343093872,3.9929981719123693,3.9407039067251675,3.9596380718159288,398255200,0,0,0,0.0,0
2009-05-06,3.98218035697937,4.012234433272527,3.9136564370548586,4.007125505138738,473538800,0,0,0,0.0,0
2009-05-07,3.8787941932678223,3.9788741363595,3.8439309331915053,3.9770708435314095,531776000,0,0,0,0.0,0
2009-05-08,3.882702112197876,3.944012876940014,3.794643300968358,3.8781934779499543,467964000,0,0,0,0.0,0
2009-05-11,3.894122362136841,3.935897849687986,3.8204894990690685,3.8280036215741617,404658800,0,0,0,0.0,0
2009-05-12,3.7393417358398438,3.898328816982345,3.704178735331235,3.8938205856607175,609481600,0,0,0,0.0,0
2009-05-13,3.5911736488342285,3.7273193818162493,3.5878672123351514,3.702974940558664,595971600,0,0,0,0.0,0
2009-05-14,3.695161819458008,3.712594048256522,3.5974862843965094,3.5998902731342093,447826400,0,0,0,0.0,0
2009-05-15,3.679234504699707,3.7453536421223053,3.6548904507770836,3.676228615137922,367567200,0,0,0,0.0,0
2009-05-18,3.8063628673553467,3.8078660125397685,3.6536880979855995,3.718605431429513,458841600,0,0,0,0.0,0
2009-05-19,3.830406427383423,3.886306891053813,3.77901339252941,3.8114722569810753,372422400,0,0,0,0.0,0
2009-05-20,3.7829205989837646,3.883301879298825,3.7657897207924775,3.8358159773697307,388584000,1,0,0,0.0,0
2009-05-21,3.7321279048919678,3.8102685525625386,3.693358330359217,3.7612807245420683,407946000,0,0,0,0.0,0
2009-05-22,3.681638240814209,3.7321292313933685,3.6590974838758745,3.7282220973044917,297998400,0,0,0,0.0,0
2009-05-26,3.930487632751465,3.931990778290272,3.743250110398014,3.7495616363403252,636927200,0,0,0,0.0,0
2009-05-27,3.998708724975586,4.056712608444334,3.934392116018914,3.960539848727379,646422000,0,0,0,0.0,0
2009-05-28,4.059417247772217,4.0690344017060385,3.9680520784352207,4.010728775837133,487552800,0,0,0,0.0,0
2009-05-29,4.081658840179443,4.084363377504768,4.022752492420552,4.06903619468349,456534400,0,0,0,0.0,0
2009-06-01,4.188049793243408,4.207284103653241,4.087368005265538,4.1014937913329925,452499600,0,0,0,0.0,0
2009-06-02,4.192259311676025,4.247859234651849,4.157997149716378,4.177232674197957,456223600,0,0,0,0.0,0
2009-06-03,4.236137390136719,4.240945768261804,4.17963543608388,4.2075856637649975,565199600,0,0,0,0.0,0
2009-06-04,4.31998872756958,4.333212872900006,4.208788897424588,4.211493434975476,550634000,0,0,0,0.0,0
2009-06-05,4.34793758392334,4.399930486593233,4.304058289841609,4.367171892235156,632716000,0,0,0,0.0,0
2009-06-08,4.3232951164245605,4.334715568874455,4.190455764907123,4.322393871345243,931652400,0,0,0,0.0,0
2009-06-09,4.289331912994385,4.3446312529432145,4.224114067510077,4.322090508143883,676964400,0,0,0,0.0,0
2009-06-10,4.215100288391113,4.278214327685774,4.156494882012808,4.276110486249279,688623600,0,0,0,0.0,0
2009-06-11,4.206081867218018,4.25446939981645,4.164006257859847,4.194061124401203,524823600,0,0,0,0.0,0
2009-06-12,4.116523265838623,4.180538157771678,4.088572225750235,4.1718226433119705,563085600,0,0,0,0.0,0
2009-06-15,4.090074062347412,4.1153197562041886,4.0540094159711035,4.087670073602345,539750400,0,0,0,0.0,0
2009-06-16,4.097888469696045,4.161602794609053,4.090374350122029,4.107204677863829,514805200,0,0,0,0.0,0
2009-06-17,4.074747085571289,4.130948501151361,4.043190267597109,4.107505697345713,571412800,0,0,0,0.0,0
2009-06-18,4.0837626457214355,4.147477371377557,4.07504713382319,4.090674865240734,427680400,0,0,0,0.0,0
2009-06-19,4.191957473754883,4.192558169846363,4.114417519629784,4.149580110010704,721856800,0,0,0,0.0,0
2009-06-22,4.128543853759766,4.25447098254896,4.097287984728791,4.227723345176324,634914000,1,0,0,0.0,0
2009-06-23,4.027561187744141,4.115920515700876,3.9936003821061536,4.099391537916062,706532400,0,0,0,0.0,0
2009-06-24,4.093981742858887,4.132451185651155,4.053108712267247,4.069939043330521,485525600,0,0,0,0.0,0
2009-06-25,4.203376770019531,4.213595423281042,4.063625270635809,4.079854093871045,589447600,0,0,0,0.0,0
2009-06-26,4.280917644500732,4.314578295351253,4.199771103017084,4.201273846471715,439384400,0,0,0,0.0,0
2009-06-29,4.2667927742004395,4.326299822742749,4.253869578976272,4.311573334984972,567616000,0,0,0,0.0,0
2009-06-30,4.280618190765381,4.321792168154496,4.261684420927106,4.2851264222824526,434224000,0,0,0,0.0,0
2009-07-01,4.292640209197998,4.347640243589803,4.283323998040785,4.312776980723278,414178800,0,0,0,0.0,0
2009-07-02,4.208186626434326,4.292638813516789,4.201274406887598,4.245153719082755,370479200,0,0,0,0.0,0
2009-07-06,4.165811061859131,4.177232316556837,4.094883156144113,4.168515599562905,498688400,0,0,0,0.0,0
2009-07-07,4.069336414337158,4.197968465238099,4.062724743372784,4.161903419238459,461596800,0,0,0,0.0,0
2009-07-08,4.124035835266113,4.148680435005481,4.039884179627748,4.0849660972746245,575929200,0,0,0,0.0,0
2009-07-09,4.098189353942871,4.147177602314013,4.085266157397533,4.140265381495222,343025200,0,0,0,0.0,0
2009-07-10,4.163106441497803,4.176630333548327,4.096986514954131,4.097588415024624,445275600,2,0,0,0.0,0
2009-07-13,4.2779130935668945,4.2779130935668945,4.1333531407091595,4.193761440135447,483501200,0,0,0,0.0,0
2009-07-14,4.275809288024902,4.303158826411795,4.242449977690176,4.26859691966072,347247600,0,0,0,0.0,0
2009-07-15,4.414358615875244,4.417965200626122,4.337420147523167,4.3590588534951085,485587200,0,0,0,0.0,0
2009-07-16,4.433593273162842,4.448621112047832,4.37498827278494,4.380698297813201,393570800,0,0,0,0.0,0
2009-07-17,4.560722351074219,4.568837166255161,4.466953159760963,4.480477851729199,602154000,0,0,0,0.0,0
2009-07-20,4.595585346221924,4.6596014266460895,4.534876505806885,4.6064055023546695,735526400,0,0,0,0.0,0
2009-07-21,4.553510665893555,4.611215239647559,4.500615676030456,4.607007957226723,874781600,0,0,0,0.0,0
2009-07-22,4.710694789886475,4.770503209210797,4.691760613379168,4.742251616976376,874104000,0,0,0,0.0,0
2009-07-23,4.743152141571045,4.761784960707329,4.675229326280467,4.707387642016875,526962800,2,0,2,0.0919653310499875,2
2009-07-24,4.808369159698486,4.808669307135246,4.703479668549579,4.717003958935365,438362400,0,0,0,0.0,0
2009-07-27,4.811675071716309,4.835117472621032,4.726321635512823,4.81377891293682,433311200,0,0,0,0.0,0
2009-07-28,4.808669090270996,4.811674175902714,4.736538608510996,4.775008439542961,363554800,0,0,0,0.0,0
2009-07-29,4.809571743011475,4.822194791679673,4.756075665627446,4.775610934918645,382158000,0,0,0,0.0,0
2009-07-30,4.892522811889648,4.95052672927724,4.853752414399547,4.859763390951003,469604800,0,0,0,0.0,0
2009-07-31,4.910553455352783,4.958940598172106,4.896127115988012,4.898531505882141,422536800,0,0,0,0.0,0
2009-08-03,5.001919269561768,5.0082303925283895,4.955034062237945,4.965252319253779,394240000,0,0,0,0.0,0
2009-08-04,4.975470066070557,4.9760711635064725,4.935197741664096,4.956836446823794,395810800,0,0,0,0.0,0
2009-08-05,4.962248802185059,5.030771530962908,4.935199807512899,4.9814831256524785,423183600,0,0,0,0.0,0
2009-08-06,4.926182746887207,5.004323424124333,4.901538147950844,4.9763723873086265,341616800,0,0,0,0.0,0
2009-08-07,4.97426700592041,5.007026411855332,4.952928851469145,4.973666309807174,387354800,0,0,0,0.0,0
2009-08-10,4.950525283813477,5.00702724309924,4.918667919926116,4.978776865356371,300294400,0,0,0,0.0,0
2009-08-11,4.893723487854004,4.940307341684304,4.865172158291352,4.919569477319802,355342400,0,0,0,0.0,0
2009-08-12,4.968256950378418,5.010332560749479,4.882602183739883,4.885306720527136,445071200,2,0,0,0.0,0
2009-08-13,5.061724662780762,5.069238780691474,5.004020924020105,5.008529154006586,439980800,0,0,0,0.0,0
2009-08-14,5.012437343597412,5.056015304256058,4.974869554988243,5.047299792377661,305816000,0,0,0,0.0,0
2009-08-17,4.796347141265869,4.916563811992313,4.791237412116555,4.9153612159297655,524381200,0,0,0,0.0,0
2009-08-18,4.92888879776001,4.9361015694986365,4.851048645410121,4.857660319398291,431152400,0,0,0,0.0,0
2009-08-19,4.9469194412231445,4.967957454900495,4.882303458799988,4.891319521080717,413271600,0,0,0,0.0,0
2009-08-20,4.998912811279297,5.010634212092077,4.9472200332742435,4.958339534076098,342031200,0,0,0,0.0,0
2009-08-21,5.0857696533203125,5.090278687524316,5.013038855369054,5.0385851002354505,416074400,0,0,0,0.0,0
2009-08-24,5.080960273742676,5.1305500098215076,5.057217727485922,5.112817635408687,406929600,0,0,0,0.0,0
2009-08-25,5.0911784172058105,5.137461711447097,5.083063602614188,5.092981709337282,324354800,0,0,0,0.0,0
2009-08-26,5.031371593475342,5.095687016216064,5.011835925765931,5.076752847241303,303998800,0,0,0,0.0,0
2009-08-27,5.0926833152771,5.096289098532376,4.953832972541395,5.071645299442373,449181600,0,0,0,0.0,0
2009-08-28,5.110713958740234,5.1840462434342305,5.065032157070741,5.177434572673292,453700800,0,0,0,0.0,0
2009-08-31,5.055416107177734,5.0746504290130385,5.004023463055016,5.053912961819637,311337600,0,0,0,0.0,0
2009-09-01,4.967956066131592,5.109211146687535,4.957136714165868,5.048802061606802,469028000,0,0,0,0.0,0
2009-09-02,4.964352130889893,5.037383491944362,4.9321938065988,4.947521797285274,364249200,0,0,0,0.0,0
2009-09-03,5.005524635314941,5.022054415187091,4.958940783178283,5.002219000353861,293955200,0,0,0,0.0,0
2009-09-04,5.118527412414551,5.1302488109647335,5.021753144804926,5.027463569739631,374628800,0,0,0,0.0,0
2009-09-08,5.197271347045898,5.203582470730777,5.1693211105078625,5.198774091082004,315047600,0,0,0,0.0,0
2009-09-09,5.143473148345947,5.243553061787749,5.100194534560351,5.1927615326444245,811087200,0,0,0,0.0,0
2009-09-10,5.186151027679443,5.2068884924524435,5.133556194422348,5.171123989786949,491134000,0,0,0,0.0,0
2009-09-11,5.174128532409668,5.20478410380502,5.135358947254805,5.196669287512126,348961200,0,0,0,0.0,0
2009-09-14,5.221014499664307,5.226423575450287,5.116726073950308,5.134157101557354,322011200,2,0,2,0.27138768982354744,2
2009-09-15,5.264290809631348,5.279017296235999,5.217106263763381,5.230630154173097,426470800,0,0,0,0.0,0
2009-09-16,5.465954303741455,5.492402189487854,5.346038174901095,5.3493442107777245,754023200,0,0,0,0.0,0
2009-09-17,5.546498775482178,5.613820075798966,5.4689596224172154,5.469260171101962,810572000,0,0,0,0.0,0
2009-09-18,5.5606255531311035,5.606608306279736,5.552810884670541,5.584969599660775,601582800,0,0,0,0.0,0
2009-09-21,5.530569553375244,5.5648308937863815,5.458439887685306,5.538684366477787,437715600,0,0,0,0.0,0
2009-09-22,5.544396877288818,5.571445867126594,5.495408628310862,5.565735841382383,356753600,0,0,0,0.0,0
2009-09-23,5.5750508308410645,5.677235383399232,5.560925041817856,5.572045745081476,593563600,0,0,0,0.0,0
2009-09-24,5.524561882019043,5.641171611339129,5.493005059184809,5.626144571954578,550880400,1,0,0,0.0,0
2009-09-25,5.480982303619385,5.5750520619802035,5.4530320706365885,5.470162949202399,445239200,0,0,0,0.0,0
2009-09-28,5.5945868492126465,5.610515933740803,5.509834505172513,5.526063737198644,337444800,0,0,0,0.0,0
2009-09-29,5.571443557739258,5.632152783098194,5.539285653066961,5.612017226311332,345385600,0,0,0,0.0,0
2009-09-30,5.570545196533203,5.603604764314791,5.488196825900281,5.5939872020412915,539585200,0,0,0,0.0,0
2009-10-01,5.435600280761719,5.59668998437118,5.430790698600263,5.57054344894314,524711600,0,0,0,0.0,0
2009-10-02,5.557020664215088,5.588277343520183,5.450329032012844,5.452132325122762,553308000,0,0,0,0.0,0
2009-10-05,5.5906782150268555,5.6159239032188335,5.538083399121286,5.596088492606009,423133200,0,0,0,0.0,0
2009-10-06,5.710594177246094,5.710594177246094,5.629148294934122,5.6423716341420365,605085600,0,0,0,0.0,0
2009-10-07,5.717808246612549,5.726824306412203,5.681141706209637,5.703081761470917,465668000,0,0,0,0.0,0
2009-10-08,5.688355445861816,5.7538734598296095,5.676934193570845,5.730130914180714,438211200,1,0,0,0.0,0
2009-10-09,5.724420070648193,5.731332289718161,5.668820565578262,5.679339369171674,293272000,0,0,0,0.0,0
2009-10-12,5.734640121459961,5.755678135029857,5.6994767163379185,5.7409516459109495,288024800,0,0,0,0.0,0
2009-10-13,5.710896015167236,5.7454579120454135,5.7012784567176915,5.729228683428432,348020400,0,0,0,0.0,0
2009-10-14,5.749064922332764,5.780019833658204,5.7172075623655685,5.77791639400499,375510800,0,0,0,0.0,0
2009-10-15,5.727126121520996,5.737945475926328,5.696170802148339,5.699175888568305,373556400,0,0,0,0.0,0
2009-10-16,5.651688575744629,5.721113718920815,5.645377053177117,5.690759103391243,431426800,0,0,0,0.0,0
2009-10-19,5.706088542938232,5.710296226019585,5.576555625191583,5.645680242175395,942230800,2,0,2,0.3573438004695939,2
2009-10-20,5.973569869995117,6.063432343407826,5.94622073559997,6.0288704401004205,1141039200,0,0,0,0.0,0
2009-10-21,6.1587018966674805,6.272607832507552,5.987693721743751,5.996409231619701,1193726800,0,0,0,0.0,0
2009-10-22,6.167119026184082,6.246762844042835,6.086273815795721,6.152091989162945,791392000,0,0,0,0.0,0
2009-10-23,6.129251003265381,6.185152274072468,6.107912842319386,6.1821471875251905,420786800,1,0,0,0.0,0
2009-10-26,6.085371017456055,6.213702097543703,6.013842034530725,6.121135508918719,484338400,0,0,0,0.0,0
2009-10-27,5.931796073913574,6.095290197124806,5.904145184747275,6.0607282910505385,756551600,0,0,0,0.0,0
2009-10-28,5.782426357269287,5.951330754487708,5.743355418171008,5.942013341287798,818386800,0,0,0,0.0,0
2009-10-29,5.901140213012695,5.914965858498205,5.774612383666114,5.860567330518693,570270400,0,0,0,0.0,0
2009-10-30,5.665213108062744,5.914662497830579,5.6552950014491215,5.892422697654449,717525200,0,0,0,0.0,0
2009-11-02,5.689557075500488,5.796850153428991,5.577154669629373,5.704283560656689,678983200,0,0,0,0.0,0
2009-11-03,5.672726631164551,5.6958680782418725,5.587673356461439,5.645678452302714,522541600,0,0,0,0.0,0
2009-11-04,5.734640121459961,5.826004544007208,5.717209094557363,5.732236132459651,487530400,0,0,0,0.0,0
2009-11-05,5.831416130065918,5.860568566052767,5.7649960378557745,5.7824278711979265,384801200,0,0,0,0.0,0
2009-11-06,5.840731143951416,5.866276988490006,5.782426685202981,5.785732320616154,295097600,0,0,0,0.0,0
2009-11-09,6.054717540740967,6.067940885086349,5.8984357799368,5.918871894040277,528855600,0,0,0,0.0,0
2009-11-10,6.100399971008301,6.160507721404998,6.04119306442909,6.041493613212743,401195200,0,0,0,0.0,0
2009-11-11,6.108514308929443,6.161109141596978,6.065836783462364,6.147884995285094,443870000,0,0,0,0.0,0
2009-11-12,6.0706467628479,6.157202409485945,6.053816431346044,6.105208670983178,363731200,0,0,0,0.0,0
2009-11-13,6.144578456878662,6.155998907566412,6.073049462862401,6.09709255918047,343240800,0,0,0,0.0,0
2009-11-16,6.210094451904297,6.251268411466026,6.1614067764007165,6.175531759838319,485206400,0,0,0,0.0,0
2009-11-17,6.221216678619385,6.2344400210930075,6.161108533654315,6.193566996138123,396513600,0,0,0,0.0,0
2009-11-18,6.18996000289917,6.221216671613833,6.131054053001069,6.207392231655459,374320800,0,0,0,0.0,0
2009-11-19,6.02616548538208,6.149388084424065,6.004827323350663,6.149388084424065,542326400,0,0,0,0.0,0
2009-11-20,6.008432388305664,6.022558178175114,5.943515469716923,5.985290939350717,406666400,0,0,0,0.0,0
2009-11-23,6.187556743621826,6.191163329044857,6.099497554609771,6.1010006998027695,474896800,0,0,0,0.0,0
2009-11-24,6.144278526306152,6.18755634479277,6.097995220160733,6.171026162669359,318438400,0,0,0,0.0,0
2009-11-25,6.1367645263671875,6.180643841644547,6.1238413312923585,6.173129721574646,286454000,0,0,0,0.0,0
2009-11-27,6.028570175170898,6.099797826441336,5.961849551674406,5.987395394727524,295257200,0,0,0,0.0,0
2009-11-30,6.00813102722168,6.061326534960603,5.973869282524351,6.044195662611938,424858000,0,0,0,0.0,0
2009-12-01,5.919774532318115,6.094088824993736,5.9155668490856925,6.078159738470995,465763200,0,0,0,0.0,0
2009-12-02,5.897531986236572,6.053513152067406,5.883106049724658,5.97957977601889,715260000,0,0,0,0.0,0
2009-12-03,5.905045509338379,5.980181478993689,5.89873438803476,5.933296284024288,448719600,0,0,0,0.0,0
2009-12-04,5.810075759887695,6.007230528312616,5.718710542687464,6.0018214532117815,826884800,0,0,0,0.0,0
2009-12-07,5.678738117218018,5.823599803240094,5.670623702380968,5.810075511000555,714758800,0,0,0,0.0,0
2009-12-08,5.706388473510742,5.7809233619337865,5.671225472512021,5.691060888070264,690398800,0,0,0,0.0,0
2009-12-09,5.944718837738037,5.955538191818746,5.719612631960372,5.748765460379751,684782000,0,0,0,0.0,0
2009-12-10,5.903542995452881,6.001820415821072,5.894226386848741,5.9958094417108985,489669600,0,0,0,0.0,0
2009-12-11,5.850648403167725,5.950729129044608,5.8133811612744335,5.944116655379647,429774800,0,0,0,0.0,0
2009-12-14,5.920074939727783,5.933599235158916,5.787235573406973,5.871687784231147,495790400,0,0,0,0.0,0
2009-12-15,5.835622310638428,5.936003601489808,5.808573721714855,5.885512607903524,419459600,0,0,0,0.0,0
2009-12-16,5.8614678382873535,5.90564770193899,5.847041899575262,5.8635716795342585,352984800,0,0,0,0.0,0
2009-12-17,5.766195774078369,5.860566066625197,5.740349386472541,5.838325862423293,388838800,0,0,0,0.0,0
